name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
B6	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B7	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B8	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B9	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B10	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B11	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B12	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B24	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B25	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B26	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B33	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B34	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B35	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B36	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B37	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B38	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B39	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B40	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B41	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B42	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B43	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B44	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B45	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B46	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B47	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B48	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B49	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B50	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B51	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B52	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B53	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B54	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B55	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B56	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B57	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B58	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B59	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B60	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B61	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B62	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B63	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B64	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
